,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,economicblocs,militarydefenseblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,linguisticblocs,politicalregionalblocs
289,/Event/332303009/332280448/332373964,332373964,,,,2015-11-10T18:28:00,2015-11-10T22:04:00,,332303009,deu,,nachrichten.at,,,,,,,,,,,,,,,,,,,,,,,,
290,/Event/332303009/332280448/332373964/332392510,332392510,EU,AT,C5,2015-11-10T22:04:00,2015-11-10T23:03:00,C2,332303009,deu,Government-owned,wienerzeitung.at,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
291,/Event/332303009/332280448/332516408,332516408,,,,2015-11-10T18:28:00,2015-11-11T13:31:00,,332303009,deu,,taz.de,,,,,,,,,,,,,,,,,,,,,,,,
292,/Event/332303009/332280448/333032642,333032642,,,,2015-11-10T18:28:00,2015-11-13T12:45:00,,332303009,eng,,sfchronicle.com,,,,,,,,,,,,,,,,,,,,,,,,
293,/Event/332303009/332348937,332348937,,,,2015-11-10T11:32:00,2015-11-10T19:52:00,,332303009,eng,,theweatherspace.com,,,,,,,,,,,,,,,,,,,,,,,,
294,/Event/332303009/332334176,332334176,,,,2015-11-10T11:32:00,2015-11-10T20:51:00,,332303009,eng,,sofiaglobe.com,,,,,,,,,,,,,,,,,,,,,,,,
295,/Event/332303009/332343688,332343688,,USA,C4,2015-11-10T11:32:00,2015-11-10T21:33:00,C2,332303009,eng,,pbs.org,,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
296,/Event/332303009/332492116,332492116,,,,2015-11-10T11:32:00,2015-11-11T09:24:00,,332303009,eng,,en.europeonline-magazine.eu,,,,,,,,,,,,,,,,,,,,,,,,
297,/Event/332303009/332492116/332578227,332578227,,,,2015-11-11T09:24:00,2015-11-11T16:37:00,,332303009,deu,,heise.de,,,,,,,,,,,,,,,,,,,,,,,,
298,/Event/332303009/332524066,332524066,,,,2015-11-10T11:32:00,2015-11-11T11:56:00,,332303009,eng,,news.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
299,/Event/332303009/332542498,332542498,EU,UK,C4,2015-11-10T11:32:00,2015-11-11T12:14:00,C2,332303009,eng,,in.reuters.com,,,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
300,/Event/332303009/332526902,332526902,EU,DE,C5,2015-11-10T11:32:00,2015-11-11T12:31:00,C2,332303009,deu,,deutschlandfunk.de,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Ger,
301,/Event/332303009/332526902/333012354,333012354,,,,2015-11-11T12:31:00,2015-11-13T12:02:00,,332303009,eng,,thestandard.com.hk,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
302,/Event/332303009/332526902/333036302,333036302,,,,2015-11-11T12:31:00,2015-11-13T14:32:00,,332303009,fra,,francetvinfo.fr,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
303,/Event/332303009/332526902/333082892,333082892,EU,FR,C14,2015-11-11T12:31:00,2015-11-13T17:17:00,C2,332303009,fra,,lanouvellerepublique.fr,,EU,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Fre,
304,/Event/332303009/332526902/333082742,333082742,,,,2015-11-11T12:31:00,2015-11-13T17:43:00,,332303009,fra,,rtl.be,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
305,/Event/332303009/332526902/333085091,333085091,,,,2015-11-11T12:31:00,2015-11-13T18:26:00,,332303009,fra,,capital.fr,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
306,/Event/332303009/332526902/333123731,333123731,,,,2015-11-11T12:31:00,2015-11-13T20:29:00,,332303009,fra,,bvoltaire.fr,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
307,/Event/332303009/332557091,332557091,,,,2015-11-10T11:32:00,2015-11-11T12:52:00,,332303009,eng,,ca.reuters.com,,,,,,,,,,,,,,,,,,,,,,,,
308,/Event/332303009/332557091/333000245,333000245,,,,2015-11-11T12:52:00,2015-11-13T10:46:00,,332303009,eng,,eleconomista.es,,,,,,,,,,,,,,,,,,,,,,,,
309,/Event/332303009/332584110,332584110,AS,IN,C18,2015-11-10T11:32:00,2015-11-11T13:15:00,C17,332303009,eng,,firstpost.com,,,,Hindu,,,,,,,,,,,,,,,,,,,,
310,/Event/332303009/332517316,332517316,,,,2015-11-10T11:32:00,2015-11-11T13:19:00,,332303009,eng,,eleconomista.es,,,,,,,,,,,,,,,,,,,,,,,,
311,/Event/332303009/332531687,332531687,EU,CY,,2015-11-10T11:32:00,2015-11-11T14:04:00,C4,332303009,eng,,cyprus-mail.com,,EU,,Christian,,,,,,,,,,,,,,,,,,,,
312,/Event/332303009/332562095,332562095,EU,DE,C5,2015-11-10T11:32:00,2015-11-11T15:05:00,C2,332303009,deu,,deutschlandfunk.de,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Ger,
313,/Event/332303009/332592824,332592824,,USA,C4,2015-11-10T11:32:00,2015-11-11T16:18:00,C2,332303009,eng,Center-left,breitbart.com,ChatGPT,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
314,/Event/332303009/332560957,332560957,,,,2015-11-10T11:32:00,2015-11-11T16:26:00,,332303009,eng,,trust.org,,,,,,,,,,,,,,,,,,,,,,,,
315,/Event/332303009/332559655,332559655,,,,2015-11-10T11:32:00,2015-11-11T16:41:00,,332303009,eng,,eleconomista.es,,,,,,,,,,,,,,,,,,,,,,,,
316,/Event/332303009/332565799,332565799,,,,2015-11-10T11:32:00,2015-11-11T16:54:00,,332303009,eng,,in.news.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
317,/Event/332303009/332565796,332565796,AS,QA,C19,2015-11-10T11:32:00,2015-11-11T16:58:00,C9,332303009,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,,,Muslim,,,,,,,,,,,,,,,,,,,Ara,AL
318,/Event/332303009/332565796/332749818,332749818,,,,2015-11-11T16:58:00,2015-11-12T10:52:00,,332303009,deu,,bild.de,,,,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,
319,/Event/332303009/332582808,332582808,AS,IN,C18,2015-11-10T11:32:00,2015-11-11T17:16:00,C17,332303009,eng,,firstpost.com,,,,Hindu,,,,,,,,,,,,,,,,,,,,
320,/Event/332303009/332651129,332651129,AS,JP,C1,2015-11-10T11:32:00,2015-11-11T21:31:00,C3,332303009,eng,Center,japantimes.co.jp,ChatGPT,,,Irreligion,,,,,,,,,,,,,,,,,,,,
321,/Event/332303009/332660874,332660874,AS,IN,C18,2015-11-10T11:32:00,2015-11-11T22:45:00,C17,332303009,eng,,ndtv.com,,,,Hindu,,,,,,,,,,,,,,,,,,,,
322,/Event/332303009/332706680,332706680,EU,MT,C14,2015-11-10T11:32:00,2015-11-12T08:14:00,C2,332303009,eng,,timesofmalta.com,,EU,,Christian,,,,,,,,,,,,,,,,,,,,
323,/Event/332184649,332184649,EU,AT,C5,2015-11-10T13:31:00,2015-11-10T13:31:00,C2,0,deu,Populist,oe24.at,ChatGPT,EU,,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Ger,
324,/Event/332184649/332209142,332209142,EU,AT,C5,2015-11-10T13:31:00,2015-11-10T13:54:00,C2,332184649,deu,Populist,krone.at,ChatGPT,EU,,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Ger,
325,/Event/332184649/332209142/332584526,332584526,EU,AT,C5,2015-11-10T13:54:00,2015-11-11T09:16:00,C2,332184649,deu,Populist,krone.at,ChatGPT,EU,,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Ger,
326,/Event/332184649/332209142/332479571,332479571,,,,2015-11-10T13:54:00,2015-11-11T09:25:00,,332184649,deu,,kurier.at,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
327,/Event/332194378,332194378,,,,2015-11-10T14:18:00,2015-11-10T14:18:00,,0,eng,,neurope.eu,,,,,,,,,,,,,,,,,,,,,,,,
