,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,linguisticblocs,militarydefenseblocs,religions,politicalregionalblocs,economicblocs
604,/Event/912406270/913191294/914887186,914887186,,,,2018-07-26T11:07:00,2018-07-29T03:57:00,,912406270,eng,,rferl.org,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
605,/Event/912406270/913191294/914986639,914986639,AS,PK,C20,2018-07-26T11:07:00,2018-07-29T09:17:00,C5,912406270,eng,Center,pakistantoday.com.pk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Muslim,,
606,/Event/912406270/913196404,913196404,EU,UK,C4,2018-07-25T10:36:00,2018-07-26T11:17:00,C2,912406270,eng,Center-left,dailymail.co.uk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
607,/Event/912406270/913287899,913287899,EU,UK,C4,2018-07-25T10:36:00,2018-07-26T12:39:00,C2,912406270,eng,Center-left,theguardian.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
608,/Event/912406270/913287899/913287820,913287820,,USA,C4,2018-07-26T12:39:00,2018-07-26T13:33:00,C2,912406270,eng,Center-left,nytimes.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
609,/Event/912406270/913287899/913996913,913996913,EU,UK,C4,2018-07-26T12:39:00,2018-07-27T12:49:00,C2,912406270,eng,,standard.co.uk,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
610,/Event/912406270/913287899/914119271,914119271,EU,UK,C4,2018-07-26T12:39:00,2018-07-27T16:05:00,C2,912406270,eng,,reuters.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
611,/Event/912406270/913287899/914131109,914131109,,USA,C4,2018-07-26T12:39:00,2018-07-27T16:25:00,C2,912406270,eng,,channelnewsasia.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
612,/Event/912406270/913287899/914219598,914219598,,USA,C4,2018-07-26T12:39:00,2018-07-27T19:16:00,C2,912406270,eng,,channelnewsasia.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
613,/Event/912406270/913287899/914221421,914221421,EU,UK,C4,2018-07-26T12:39:00,2018-07-27T19:19:00,C2,912406270,eng,,in.reuters.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
614,/Event/912406270/913287899/914411593,914411593,AS,JP,C1,2018-07-26T12:39:00,2018-07-28T04:04:00,C3,912406270,eng,Center,japantimes.co.jp,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Irreligion,,
615,/Event/912406270/913253805,913253805,AU,AU,C4,2018-07-25T10:36:00,2018-07-26T12:42:00,C2,912406270,eng,Independent,news.com.au,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,,Christian,PIF,
616,/Event/912406270/913253805/913254994,913254994,,,,2018-07-26T12:42:00,2018-07-26T12:44:00,,912406270,eng,,app.com.pk,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
617,/Event/912406270/913253805/913262404,913262404,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T12:55:00,C17,912406270,eng,Center-left,indianexpress.com,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
618,/Event/912406270/913253805/913262273,913262273,EU,UK,C4,2018-07-26T12:42:00,2018-07-26T12:55:00,C2,912406270,eng,Center-right,ft.com,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,
619,/Event/912406270/913253805/913263993,913263993,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T12:58:00,C17,912406270,eng,,economictimes.indiatimes.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
620,/Event/912406270/913253805/913271435,913271435,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:09:00,C17,912406270,eng,,newindianexpress.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
621,/Event/912406270/913253805/913271563,913271563,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:09:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
622,/Event/912406270/913253805/913271799,913271799,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:10:00,C17,912406270,eng,,economictimes.indiatimes.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
623,/Event/912406270/913253805/913275597,913275597,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:15:00,C17,912406270,eng,,aninews.in,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
624,/Event/912406270/913253805/913287953,913287953,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:34:00,C17,912406270,eng,,business-standard.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
625,/Event/912406270/913253805/913287957,913287957,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:34:00,C17,912406270,eng,,business-standard.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
626,/Event/912406270/913253805/913292696,913292696,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:41:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
627,/Event/912406270/913253805/913294910,913294910,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:44:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
628,/Event/912406270/913253805/913296352,913296352,AS,AE,C19,2018-07-26T12:42:00,2018-07-26T13:46:00,C9,912406270,eng,,gulfnews.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Ara,,Muslim,AL,
629,/Event/912406270/913253805/913301700,913301700,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T13:54:00,C17,912406270,eng,,hindustantimes.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
630,/Event/912406270/913253805/913306270,913306270,,,,2018-07-26T12:42:00,2018-07-26T14:02:00,,912406270,eng,,moneycontrol.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
631,/Event/912406270/913253805/913316591,913316591,,,,2018-07-26T12:42:00,2018-07-26T14:16:00,,912406270,eng,,moneycontrol.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
632,/Event/912406270/913253805/913325004,913325004,AS,PK,C20,2018-07-26T12:42:00,2018-07-26T14:26:00,C5,912406270,eng,,en.dailypakistan.com.pk,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
633,/Event/912406270/913253805/913325647,913325647,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T14:29:00,C17,912406270,eng,,business-standard.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
634,/Event/912406270/913253805/913327592,913327592,,,,2018-07-26T12:42:00,2018-07-26T14:30:00,,912406270,eng,,newsroompost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
635,/Event/912406270/913253805/913341249,913341249,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T14:51:00,C17,912406270,eng,,dailyexcelsior.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
636,/Event/912406270/913253805/913365454,913365454,AS,IR,C20,2018-07-26T12:42:00,2018-07-26T15:27:00,C5,912406270,eng,,irna.ir,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
637,/Event/912406270/913253805/913373357,913373357,AS,IR,C20,2018-07-26T12:42:00,2018-07-26T15:38:00,C5,912406270,eng,,en.farsnews.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
638,/Event/912406270/913253805/913402899,913402899,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T16:24:00,C17,912406270,eng,,aninews.in,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
639,/Event/912406270/913253805/913410105,913410105,,USA,C4,2018-07-26T12:42:00,2018-07-26T16:35:00,C2,912406270,eng,,wmcactionnews5.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
640,/Event/912406270/913253805/913410221,913410221,,,,2018-07-26T12:42:00,2018-07-26T16:35:00,,912406270,eng,,azfamily.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
641,/Event/912406270/913253805/913411122,913411122,,USA,C4,2018-07-26T12:42:00,2018-07-26T16:37:00,C2,912406270,eng,,federalnewsradio.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
642,/Event/912406270/913253805/913428137,913428137,,USA,C4,2018-07-26T12:42:00,2018-07-26T17:03:00,C2,912406270,eng,,thedenverchannel.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
643,/Event/912406270/913253805/913431007,913431007,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T17:08:00,C17,912406270,eng,,aninews.in,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
644,/Event/912406270/913253805/913431007/913927036,913927036,,,,2018-07-26T17:08:00,2018-07-27T10:59:00,,912406270,eng,,kashmirobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
645,/Event/912406270/913253805/913445282,913445282,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T17:32:00,C17,912406270,eng,,sify.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
646,/Event/912406270/913253805/913486885,913486885,AS,PK,C20,2018-07-26T12:42:00,2018-07-26T18:39:00,C5,912406270,eng,Center,pakistantoday.com.pk,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
647,/Event/912406270/913253805/913494619,913494619,,,,2018-07-26T12:42:00,2018-07-26T18:54:00,,912406270,eng,,theiranproject.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
648,/Event/912406270/913253805/913509607,913509607,EU,DE,C5,2018-07-26T12:42:00,2018-07-26T19:08:00,C2,912406270,eng,,dw.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Ger,NATO,Christian,,EU
649,/Event/912406270/913253805/913507594,913507594,,USA,C4,2018-07-26T12:42:00,2018-07-26T19:18:00,C2,912406270,eng,,thedenverchannel.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
650,/Event/912406270/913253805/913560384,913560384,AS,AE,C19,2018-07-26T12:42:00,2018-07-26T20:59:00,C9,912406270,eng,,gulftoday.ae,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Ara,,Muslim,AL,
651,/Event/912406270/913253805/913604064,913604064,AS,IN,C18,2018-07-26T12:42:00,2018-07-26T22:34:00,C17,912406270,eng,,dailyexcelsior.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
652,/Event/912406270/913253805/913682125,913682125,,,,2018-07-26T12:42:00,2018-07-27T02:02:00,,912406270,eng,,thediplomat.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
653,/Event/912406270/913253805/913743129,913743129,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T04:57:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
654,/Event/912406270/913253805/913760938,913760938,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T05:38:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
655,/Event/912406270/913253805/913772930,913772930,,,,2018-07-26T12:42:00,2018-07-27T06:06:00,,912406270,eng,,indiatoday.in,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
656,/Event/912406270/913253805/913786555,913786555,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T06:36:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
657,/Event/912406270/913253805/913793829,913793829,,,,2018-07-26T12:42:00,2018-07-27T06:51:00,,912406270,eng,,msn.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
658,/Event/912406270/913253805/913800626,913800626,AF,NG,C12,2018-07-26T12:42:00,2018-07-27T07:05:00,C5,912406270,eng,,sunnewsonline.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,AU,AfCFTA
659,/Event/912406270/913253805/913805358,913805358,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T07:15:00,C17,912406270,eng,,freepressjournal.in,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
660,/Event/912406270/913253805/913809987,913809987,,,,2018-07-26T12:42:00,2018-07-27T07:24:00,,912406270,eng,,southasiandaily.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
661,/Event/912406270/913253805/913814775,913814775,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T07:34:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
662,/Event/912406270/913253805/913828296,913828296,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T07:44:00,C17,912406270,eng,,swarajyamag.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
663,/Event/912406270/913253805/913820203,913820203,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T07:45:00,C17,912406270,eng,,aninews.in,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
664,/Event/912406270/913253805/913823224,913823224,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T07:51:00,C17,912406270,eng,Center-left,zeenews.india.com,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
665,/Event/912406270/913253805/913831133,913831133,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T08:07:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
666,/Event/912406270/913253805/913853678,913853678,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T08:49:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
667,/Event/912406270/913253805/913880859,913880859,AS,AF,,2018-07-26T12:42:00,2018-07-27T09:38:00,C8,912406270,eng,,tolonews.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
668,/Event/912406270/913253805/913923088,913923088,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T10:51:00,C17,912406270,eng,,newindianexpress.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
669,/Event/912406270/913253805/913939522,913939522,AS,IR,C20,2018-07-26T12:42:00,2018-07-27T11:21:00,C5,912406270,eng,,irna.ir,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
670,/Event/912406270/913253805/913964496,913964496,,,,2018-07-26T12:42:00,2018-07-27T12:03:00,,912406270,eng,,brecorder.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
671,/Event/912406270/913253805/914004089,914004089,AS,IN,C18,2018-07-26T12:42:00,2018-07-27T13:04:00,C17,912406270,eng,,firstpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
672,/Event/912406270/913253805/914118848,914118848,AS,IR,C20,2018-07-26T12:42:00,2018-07-27T16:05:00,C5,912406270,eng,,tehrantimes.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
673,/Event/912406270/913253805/914227767,914227767,AS,IR,C20,2018-07-26T12:42:00,2018-07-27T19:32:00,C5,912406270,eng,Center-right,financialtribune.com,https:en.wikipedia.orgwikiFinancial_Tribune,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
674,/Event/912406270/913253805/914346554,914346554,AS,SA,C15,2018-07-26T12:42:00,2018-07-28T00:17:00,C9,912406270,eng,Center,arabnews.com,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Ara,,Muslim,AL,
675,/Event/912406270/913253805/914435892,914435892,,USA,C4,2018-07-26T12:42:00,2018-07-28T05:22:00,C2,912406270,eng,,ibtimes.co.in,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
676,/Event/912406270/913253805/914471750,914471750,,,,2018-07-26T12:42:00,2018-07-28T07:07:00,,912406270,eng,,ifpnews.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
677,/Event/912406270/913253805/914505377,914505377,AS,PK,C20,2018-07-26T12:42:00,2018-07-28T08:39:00,C5,912406270,eng,,en.dailypakistan.com.pk,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
678,/Event/912406270/913253805/914510196,914510196,AS,QA,C19,2018-07-26T12:42:00,2018-07-28T08:51:00,C9,912406270,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Ara,,Muslim,AL,
679,/Event/912406270/913253805/914614366,914614366,AS,IN,C18,2018-07-26T12:42:00,2018-07-28T13:27:00,C17,912406270,eng,,thehindu.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
680,/Event/912406270/913253805/914629301,914629301,EU,IE,C4,2018-07-26T12:42:00,2018-07-28T14:06:00,C2,912406270,eng,,irishtimes.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,,Christian,,EU
681,/Event/912406270/913253805/914650218,914650218,,,,2018-07-26T12:42:00,2018-07-28T14:52:00,,912406270,eng,,nationalpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
682,/Event/912406270/913253805/914650247,914650247,,USA,C4,2018-07-26T12:42:00,2018-07-28T14:55:00,C2,912406270,eng,,sfgate.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
683,/Event/912406270/913253805/914678086,914678086,,USA,C4,2018-07-26T12:42:00,2018-07-28T16:07:00,C2,912406270,eng,,edition.cnn.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
684,/Event/912406270/913253805/914698502,914698502,AS,PK,C20,2018-07-26T12:42:00,2018-07-28T17:04:00,C5,912406270,eng,,thefrontierpost.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Muslim,,
685,/Event/912406270/913253805/914700057,914700057,AU,AU,C4,2018-07-26T12:42:00,2018-07-28T17:09:00,C2,912406270,eng,,heraldsun.com.au,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,,Christian,PIF,
686,/Event/912406270/913253805/914700826,914700826,AS,IN,C18,2018-07-26T12:42:00,2018-07-28T17:15:00,C17,912406270,eng,,business-standard.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,Hindu,,
687,/Event/912406270/913253805/914738796,914738796,,,,2018-07-26T12:42:00,2018-07-28T19:02:00,,912406270,eng,,yahoo.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
688,/Event/912406270/913253805/914755877,914755877,,,,2018-07-26T12:42:00,2018-07-28T19:57:00,,912406270,eng,,asianage.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,,,,
689,/Event/912406270/913253805/914974895,914974895,,USA,C4,2018-07-26T12:42:00,2018-07-29T08:45:00,C2,912406270,eng,,arkansasonline.com,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Eng,NATO,Christian,,NAFTA
