,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,linguisticblocs,politicalregionalblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,economicblocs,militarydefenseblocs
270,/Event/324028361/324034664/324067908,324067908,,MX,C12,2015-10-20T10:31:00,2015-10-20T10:45:00,C18,324028361,spa,Center,excelsior.com.mx,ChatGPT,Spa,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,NAFTA,
271,/Event/324028361/324034664/324042397,324042397,AU,AU,C4,2015-10-20T10:31:00,2015-10-20T11:09:00,C2,324028361,eng,,au.news.yahoo.com,,Eng,PIF,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
272,/Event/324028361/324034664/324107188,324107188,AS,IN,C18,2015-10-20T10:31:00,2015-10-20T13:33:00,C17,324028361,eng,,business-standard.com,,,,Hindu,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
273,/Event/324028361/324034664/324107188/325370674,325370674,,,,2015-10-20T13:33:00,2015-10-23T10:44:00,,324028361,eng,,sta.si,,,,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,
274,/Event/324028361/324034664/324107188/325445670,325445670,,,,2015-10-20T13:33:00,2015-10-23T14:11:00,,324028361,eng,,sta.si,,,,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,
275,/Event/324028361/324034664/324176901,324176901,,USA,C4,2015-10-20T10:31:00,2015-10-20T13:51:00,C2,324028361,eng,,npr.org,,Eng,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,NAFTA,NATO
276,/Event/324028361/324034664/324173718,324173718,,,,2015-10-20T10:31:00,2015-10-20T16:57:00,,324028361,eng,,onenewspage.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
277,/Event/324028361/324034664/324279214,324279214,,USA,C4,2015-10-20T10:31:00,2015-10-20T19:21:00,C2,324028361,eng,,mprnews.org,,Eng,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,NAFTA,NATO
278,/Event/324028361/324034664/324584597,324584597,SA,BR,C14,2015-10-20T10:31:00,2015-10-21T15:21:00,C19,324028361,por,,otempo.com.br,,Por,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,SATB,
279,/Event/324028361/324035767,324035767,AS,SG,C18,2015-10-20T10:18:00,2015-10-20T10:35:00,C2,324028361,eng,Center,channelnewsasia.com,ChatGPT,,,Buddhist,,,,,,,,,,,,,,,,,,,ASEAN,
280,/Event/324028361/324035767/324121913,324121913,EU,ES,C14,2015-10-20T10:35:00,2015-10-20T14:12:00,C2,324028361,spa,,lavanguardia.com,,Spa,,Christian,1.0,1.0,11.0,18.0,1.0,20.0,46.0,4.0,14.0,72.0,1.0,48.0,87.0,107.0,74.0,7.0,21.0,8.0,EU,NATO
281,/Event/324028361/324035767/324166342,324166342,,,,2015-10-20T10:35:00,2015-10-20T16:34:00,,324028361,spa,,pulsoslp.com.mx,,,,,1.0,1.0,11.0,18.0,1.0,20.0,46.0,4.0,14.0,72.0,1.0,48.0,87.0,107.0,74.0,7.0,21.0,8.0,,
282,/Event/324028361/324035767/324590298,324590298,,,,2015-10-20T10:35:00,2015-10-21T15:35:00,,324028361,eng,,sta.si,,,,,1.0,1.0,11.0,18.0,1.0,20.0,46.0,4.0,14.0,72.0,1.0,48.0,87.0,107.0,74.0,7.0,21.0,8.0,,
283,/Event/324028361/324035767/324978800,324978800,,,,2015-10-20T10:35:00,2015-10-22T12:36:00,,324028361,por,,noticias.r7.com,,,,,1.0,1.0,11.0,18.0,1.0,20.0,46.0,4.0,14.0,72.0,1.0,48.0,87.0,107.0,74.0,7.0,21.0,8.0,,
284,/Event/324028361/324031703,324031703,,,,2015-10-20T10:18:00,2015-10-20T10:37:00,,324028361,eng,,paneuropeannetworks.com,,,,,,,,,,,,,,,,,,,,,,,,
285,/Event/324028361/324031703/324080284,324080284,,,,2015-10-20T10:37:00,2015-10-20T12:34:00,,324028361,eng,,sputniknews.com,,,,,,,,,,,,,,,,,,,,,,,,
286,/Event/324028361/324031624,324031624,,USA,C4,2015-10-20T10:18:00,2015-10-20T10:37:00,C2,324028361,eng,,reliefweb.int,,Eng,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,NATO
287,/Event/324028361/324031624/324071202,324071202,SA,VE,C12,2015-10-20T10:37:00,2015-10-20T12:24:00,C7,324028361,spa,Center,eluniversal.com,ChatGPT,Spa,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,UNASUR
288,/Event/324028361/324031624/324902700,324902700,,,,2015-10-20T10:37:00,2015-10-22T09:31:00,,324028361,eng,,en.dalje.com,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
289,/Event/324028361/324035213,324035213,EU,UK,C4,2015-10-20T10:18:00,2015-10-20T10:39:00,C2,324028361,spa,,eltribuno.info,,Eng,,Christian,,,,,,,,,,,,,,,,,,,,NATO
290,/Event/324028361/324035213/324045258,324045258,,,,2015-10-20T10:39:00,2015-10-20T10:54:00,,324028361,spa,,contacto-latino.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
291,/Event/324028361/324035213/324456557,324456557,,USA,C4,2015-10-20T10:39:00,2015-10-21T09:15:00,C2,324028361,eng,,theweek.com,,Eng,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,NAFTA,NATO
292,/Event/324028361/324098586,324098586,,USA,C4,2015-10-20T10:18:00,2015-10-20T11:57:00,C2,324028361,eng,,dailyherald.com,,Eng,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,NATO
293,/Event/324035660,324035660,,,,2015-10-20T10:24:00,2015-10-20T10:24:00,,0,spa,,lapatriaenlinea.com,,,,,,,,,,,,,,,,,,,,,,,,
294,/Event/324035660/324065762,324065762,EU,LU,,2015-10-20T10:24:00,2015-10-20T12:00:00,,324035660,spa,,publimetro.com.mx,,Fre,,Christian,,,,,,,,,,,,,,,,,,,EU,NATO
295,/Event/324067305,324067305,AS,CN,C18,2015-10-20T11:52:00,2015-10-20T11:52:00,C9,0,eng,,xinhuanet.com,,,,Irreligion,24.0,56.0,38.0,74.0,5.0,20.0,24.0,64.0,46.0,87.0,43.0,66.0,139.0,162.0,80.0,86.0,31.0,30.0,,
